Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Medio Impreso|Expreso|Expreso|Campaña se pone caliente con ""jales"" y denuncias|La abrupta caída de Pedro Pablo Kuczynski en las preferencias de los electores, según una reciente encuesta, ha hecho que el expremier ponga las barbas en remojo y busque asegurar cuanto antes la participación de dos figuras femeninas que le aseguren el éxito de su campaña y lo consoliden como el contendor de Keiko Fujimori en una eventual segunda vuelta, que se realizaría el 5 de junio próximo. Apra pide al JNE intervenir ante ’utilización"" de Universidad César Vallejo con fines políticos por parte de César Acuña. Por su parte, el presidente del Tribunal Electoral del Apra, Jorge Villasante, exhortó al Jurado Nacional de Elecciones a intervenir frente a la ""utilización"" de la universidad César Vallejo con fines electorales por parte del candidato de Alianza para el Progreso (APP), César Acuña, propietario de dicho centro de estudios.|02/12/2015|11183.42|1823.88|0|2|Jorge Villasante Araníbar|César Acuña Peralta|Negativo|2015-12
Televisión|RPP|RPP NOTICIAS - EDICIÓN NOCHE |JEE verá investigación de aportes en campaña de Acuña (RPPTV)|Manuel Miranda, jefe del Jurado Electoral Especial de Lima Centro, señaló que la próximas semana habrá una audiencia pública para tratar los aportes de campaña del candidato por APP, César Acuña. Además, manifestó que se han enviado una carta a la Presidencia del Consejo de Ministros (PCM) para pedir neutralidad política de todos los funcionarios de la administración pública.|17/12/2015|397.8||90||Manuel Miranda Alcántara|César Acuña Peralta|Neutro|2015-12
Radio|Radio San Borja|San Borja Noticias -Tarde |Declaraciones del titular del Mhol Jorge Chávez (San Borja)|Enlace telefónico. El presidente del Movimiento Homosexual de Lima (Mhol), Jorge Chávez, afirmó que no hay ley que proteja los derechos de los gays peruanos. Agregó que Keiko Fujimori y Pedro Pablo Kuczynski se han mostrado a favor de la aprobación de la Unión Civil. César Acuña ahora se encuentra en contra de la Unión Civil a pesar de que antes estaba a favor, indicó Chávez.|10/12/2015|0||255||Jorge Chávez Reyes |César Acuña Peralta|Negativo|2015-12
Web|Perú 21|peru21.pe|Foto de Navidad - Mónica Delta|César Acuña. Hasta hace poco se presentaba ligerito pero ya comenzaron a aparecer las piedras de su mochila. La población tendrá que dilucidar qué es lo que verdaderamente significa ‘ser de una raza distinta’. Podría comenzar a constatar que una cosa es con guitarra, en el norte, y otra muy diferente con cajón en la capital. Es el que más expectativas captura porque no lo conoce cerca de un 40% de la población. Sus apariciones espontáneas, no las del ideal mundo de la publicidad, medirán mejor su desenvolvimiento y capacidad reales.|06/12/2015|1874.83|138.4|0||Mónica Delta Parodi|César Acuña Peralta|Neutro|2015-12
Televisión|Canal N|N Portada|Congresistas García Belaunde y Mulder opinaron sobre investigación fiscal a César Acuña (Canal N)|La Fiscalía pide incapacitar a César Acuña para cualquier cargo público, quien es acusado por los presuntos delitos de negociación incompatible y aprovechamiento indebido del cargo. El congresista Víctor Andrés García Belaunde dijo que le llama la atención que este tipo de anuncios se hagan cuando se inician las campañas electorales. Sin embargo, recordó que él presentó un proyecto para evitar que las personas con acusaciones fiscales firmes no se presenten en elecciones, iniciativa que no recibió respaldo según comentó. A su turno, el congresista aprista Mauricio Mulder precisó que los hechos por los que se acusa a Acuña ocurrieron cuando el mencionado político era alcalde de Trujillo. Añadió que el eventual proceso judicial que afrontaría Acuña se daría dentro de algunos años. En otro momento, dijo que él estuvo de acuerdo con una propuesta del presidente del Jurado Nacional de Elecciones, Francisco Távara, que no fue aprobada usando el argumento de que se afectaba el principio de inocencia.|16/12/2015|4592||328||Claude Maurice Mulder Bedoya|César Acuña Peralta|Negativo|2015-12
Televisión|América TV|Primera Edición|La bancada Nacionalista apoya a Daniel Urresti (Canal 4)|Daniel Urresti recibió el respaldo de la bancada Nacionalista para que participe como como precandidato presidencial. El exministro no dejó de criticar los discursos de Keiko Fujimori y César Acuña en CADE 2015.|11/12/2015|21478.28||139||Daniel Belizario Urresti Elera|César Acuña Peralta|Negativo|2015-12
Medio Impreso|Del País|Del País|Mescolanza electorera - Jimmy Torres C.|Ya están casi todas las planchas presidenciales. Son 19, cifra record y muchas de ellas no van a sobrevivir, pero es tan apetecible participar para algunos políticos que han sabido reengancharse y nuevamente están en el ajo dela política, para bien o para mal. Que dirá la cavariada en general sobre como Susana Villarán, ex alcaldesa de Lima esta nada menos que con Daniel Urresti, general del ejército en retiro y quien afronta un juicio por haber sido involucrado en el asesinato del periodista Hugo Bustios.|22/12/2015|911.34|249.52|0|2|Jimmy Torres Carrasco|César Acuña Peralta|Neutro|2015-12
Web|Perú 21|peru21.pe|César Acuña tiene 80 procesos en Poder Judicial de La Libertad|Por su parte, el parlamentario Carlos Bruce manifestó que sostener que Acuña no mintió al país diciendo que “no tiene ninguna causa abierta en el Poder Judicial” es falso, pues el hecho de que la investigación ya se encuentre en esa institución significa que tiene una denuncia abierta...“Están locos. Además, el sistema del Poder Judicial se podría equivocar con una u otra denuncia, pero con 80 es imposible”, puntualizó...De otro lado, ayer César Acuña negó vínculos con el presidente del Jurado Nacional de Elecciones (JNE), Francisco Távara, y aseguró que cuando la hija de este, Lois Távara, empezó a trabajar como jefa de Imagen de la Universidad Autónoma del Perú, en Lima, él aún “no sabía que iba a ser candidato presidencial”.|21/12/2015|1874.83||0||Isaac Mekler Neiman|César Acuña Peralta|Positivo|2015-12
Web|El Comercio|elcomercio.pe|Estrategia y ejecución - Marco Velarde|En CADE 2015, Alejandro Toledo ofreció una fiesta que dure y una economía del conocimiento. Keiko Fujimori propuso un Estado presente y eficiente, una sociedad equitativa y justa con una economía moderna. César Acuña, una sociedad moderna y democrática sin pobreza y una economía competitiva. Alan García, menos del 10% de la población pobre para el 2021. Y PPK, un país dinámico, con crecimiento y justicia. Los cinco venden lo mismo; una economía creciente, competitiva, desburocratizada, con menos pobreza y corrupción, pero con más justicia, seguridad, educación e infraestructura.|11/12/2015|5994.53|326.28|0||Marco Velarde|César Acuña Peralta|Neutro|2015-12
Web|Canal N|canaln.pe|César Acuña: Procuraduría recopila información sobre lavado de activos|La defensa del Estado acopia información sobre el caso del candidato de Alianza por el Progreso (APP), César Acuña, en el marco de la investigación preliminar que se le sigue a nivel fiscal por presunto lavado de activos, informó la procuradora Janet Briones. “Sí hay una investigación (por presunto lavado de activos contra Acuña, él mismo también ha admitido (que lo están investigando). Eso está en investigación preliminar, recién se ha iniciado”, indicó en el programa No Hay Derecho de Ideeleradio.|10/12/2015|104||0||Janet Briones|César Acuña Peralta|Neutro|2015-12
Radio|Capital|Phillip Butters|¿ El voto femenino decide por simpatías? (Capital)|Entrevista: Lucho Benavente de Vox Populi habla sobre el voto femenino. Comentó que existen más de 10 millones de mujeres votantes y que el grado de responsabilidad que poseen la convierten en un ser más confiable. También mencionó que el Perú es un país machista y eso tiene la violencia contra la mujer todavía latente. Lamentó que todavía existan mujeres que piensen que las labores del hogar son una actividad meramente femenina. Con respecto a temas electorales, dijo que Keiko Fujimori pone un tono maternal a la campaña y eso le suma puntos con las votantes mujeres. Además mencionó que Cesar Acuña bajó sus puntos por las acusaciones de exesposa de violencia física. Finalmente, indicó que en estas elecciones el voto femenino definirá al próximo mandatario. .|08/12/2015|8520.12||2484||Luis Benavente Gianella|César Acuña Peralta|Negativo|2015-12
Medio Impreso|Expreso|Expreso|Tweet - Fernando Rospigliosi|Hace 2 días Acuña dijo que no haría alianzas, aunque ya se había aliado a partido de Lay. Ahora dice que con Somos P. ¿Se le puede creer algo?|13/12/2015|116.86|16.11|0|6|Fernando Miguel Rospigliosi Capurro|César Acuña Peralta|Neutro|2015-12
Web|Andina|andina.com.pe|Alianzas no son necesarias en este momento, señala Sheput|El vocero de Peruanos Por el Kambio (PPK), Juan Sheput, ratificó hoy que su partido no establecerá alianzas electorales con ninguna agrupación política, pues consideran que no es necesaria en esta etapa del proceso. .De otro lado, Sheput se mostró confiado que su candidato, Pedro Pablo Kuczynski, retomará su crecimiento en las encuestas una vez que se conozca su plancha presidencial y cuando se empiece a debatir programas de gobierno...En ese sentido, señaló que la gran ventaja de Kuczynski con respecto a César Acuña, quien le pisa los talones en las encuestas, es que está mejor preparado y cuenta con lo que considera el mejor equipo técnico.|12/12/2015|98.6||0||Juan Manuel Sheput Moore|César Acuña Peralta|Negativo|2015-12
Televisión|TV Perú|TV Perú Noticias (Noche)|Partidos firman pacto ético (Canal 7)|El presidente del JNE, Francisco Távara, recalcó la autonomía de su institución y reafirmó que no existe ningún tipo de compadrazgo con César Acuña. Távara encabezó la ceremonia de suscripción del pacto ético electoral a la que asistieron representantes de la ONPE, Defensoría del Pueblo, Reniec, entre otros.|16/12/2015|4613.84||176||Francisco Artemio Távara Córdova|César Acuña Peralta|Neutro|2015-12
Medio Impreso|La Nación|La Nación|Los tributos|Pero lamentablemente para Acuña fuera de los restaurantes, la campaña está bastante complicada . Por ejemplo, ayer un militante de su propio partido Juan Rodolfo Peña, lo denunció ante el Ministerio Público de Lambayeque por el presunto delito de defraudación tributaria. Sostuvo que sus universidades evadirían impuestos y a la vez usan recursos e instalaciones para la próxima campaña presidencial y congresal de Acuña.|02/12/2015|481.39|91.09|0|2|Juan Rodolfo Peña Jiménez|César Acuña Peralta|Negativo|2015-12
Medio Impreso|La Razón|La Razón|“JNE debe intervenir ante uso político de universidades”|El presidente del Tribunal Electoral del Apra, Jorge Villasante, exhortó al Jurado Nacional de Elecciones a intervenir frente a la “utilización” de la universidad César Vallejo con fines electorales por parte del candidato de Alianza Para el Progreso (APP), César Acuña, propietario de dicho centro de estudios.|02/12/2015|918.84|156.33|0|2|Jorge Villasante Araníbar|César Acuña Peralta|Negativo|2015-12
Medio Impreso|Del País|Del País|Acusaciones contra César Acuña son magnificadas|El exmagistrado Vladimir Paz de la Barra dijo que las acusaciones de corrupción contra César Acuña son magnificadas y no tienen sustento. Asimismo, señaló que Acuña puede hacer lo que quiera con las ganancias que le generen sus empresas como la universidad César Vallejo. // Cuestionan a José Luna por uso de su universidad: Al respecto, Lescano señaló que [José Luna] está utilizando dinero de la universidad para hacer actividad política y la ley establece que no se tiene por qué utilizar la plata de los jóvenes para eso. ""Debería intervenir el Jurado Nacional de Elecciones y la Oficina Nacional de Procesos Electorales, pues [César] Acuña hace lo mismo"", afirmó, ahora haciendo referencia a la relación entre el candidato de Alianza para el Progreso y la Universidad César Vallejo.|18/12/2015|1654.32|452.21|0|2|Yonhy Lescano Ancieta|César Acuña Peralta|Negativo|2015-12
Televisión|Canal N|De 6 a 9|Datum: empate técnico entre Acuña y PPK (Canal N)|Según la última encuesta de Datum, Pedro Pablo Kuczynski y César Acuña empatan técnicamente en el segundo lugar de intención de voto. Mientras en Alianza Para el Progreso aseguran que los resultados lo toman con calma, en Peruanos por el Kambio anuncian modificaciones en la estrategia de campaña. En tanto, Juan Sheput atribuyó el crecimiento de Acuña al uso político que haría con la universidad César Vallejo.|08/12/2015|2114||151||Juan Manuel Sheput Moore|César Acuña Peralta|Negativo|2015-12
Radio|Radio San Borja|San Borja|Iberico negó que Acuña sea el candidato oculto del oficialismo (San Borja)|Titular. El presidente del Congreso, Luis Iberico, descartó que el presidente del partido Alianza Para el Progreso, César Acuña, sea el candidato oculto del Nacionalismo tal como lo afirmó el excongresista Álvaro Gutiérrez.|10/12/2015|18.19||17||Luis Carlos Antonio Iberico Nuñez|César Acuña Peralta|Positivo|2015-12
Televisión|Canal N|N Portada|Acuña confirma a Anel Townsend y Humberto Lay en plancha presidencial (Canal N)|Entrevista. Juan Sheput, integrante del partido Peruanos por el Kambio, y el analista político Jorge Nieto Montesinos se pronunciaron sobre la incorporación de Anel Townsend y Humberto Lay en plancha presidencial en la plancha presidencial de César Acuña. Juan Sheput dijo que Anel Townsend y el pastor Lay, personas que han hecho su carrera sobre la base de la ética, están junto a una persona que tiene una serie de juicios, como la denuncia por agresión a su exesposa. Además, comentó que Acuña continúa creciendo en las encuestas debido a que el líder de APP se basa en un “gamonalismo universitario” para hacer promesas a los jóvenes. Al respecto, Jorge Nieto, refirió que la imagen de Acuña es la más transparente de todos los candidatos.|21/12/2015|8260||590||Juan Manuel Sheput Moore|César Acuña Peralta|Negativo|2015-12
Televisión|Capital|Contra Corriente |Entrevista al analista político Hugo Guerra (Capital TV)|Entrevista. El analista político Hugo Guerra afirmó que el candidato César Acuña estaría invirtiendo alrededor de 100 millones de dólares para llegar a la presidencia del Perú. Añadió que la Universidad César Vallejo se encuentra bajo investigación de la Unidad de Inteligencia Financiera. Pedro Pablo Kuczynski y Keiko Fujimori representan una opción política racional y seria, indicó Guerra. Agregó que la situación actual de Acción Popular le da mucha pena. Además, afirmó que la Ley Universitaria impulsada por el congresista Daniel Mora tuvo respaldo. .En otro momento, recordó que Susana Villarán respaldó a Ana Jara con el tema de los pañales.|22/12/2015|7511||2146||Hugo Guerra Arteaga|César Acuña Peralta|Neutro|2015-12
Web|Correo|diariocorreo.pe|Rosa Núñez descarta postular por el Apra al Congreso|La congresista Rosa Núñez descartó que postulará por el Partido Aprista Peruano (PAP) para ir a la reelección. ..En entrevista exclusiva con diario Correo, la parlamentaria Rosa Núñez señaló desde Trujillo que el PAP no está detrás de las acusaciones que hizo contra su esposo César Acuña por maltrato físico. Al ser consultada por la candidatura presidencial de Alan García, la legisladora Rosa Núñez afirmó que es un buen orador. ..Rosa Núñez expresó que ha recibido invitaciones de los partidos políticos liderados por Keiko Fujimori y Pedro Pablo Kuczynski, pero todavía no decide si postulará por algunas de estas agrupaciones.|11/12/2015|702.1|326.28|0||Carmen Rosa Núñez De Acuña|César Acuña Peralta|Neutro|2015-12
Televisión|TV Perú|TV Perú Noticias Edición Matinal |Entrevista a Carlos Alza Barco, director de la Escuela de Gobierno y Políticas Públicas de la PUCP (Canal 7)|Entrevista. Carlos Alza Barco, director de la Escuela de Gobierno y Políticas Públicas de la Universidad Católica del Perú, comentó sobre las recientes alianzas políticas que han surgido durante la campaña presidencial. De esta manera, indicó que estando cerca de los comicios, las alianzas se dan porque se necesita sumar votos con el fin de hacerle frente a otros postulantes que están en mejor posición. De esta manera, se habló sobre la alianza entre el Partido Aprista y el PPC, que son dos organizaciones con historia y que tienen a un expresidente y candidato con presencia nacional, que es Alan García. Se recordó que en el 2011, el Partido Popular Cristiano estuvo aliado con Pedro Pablo Kuczynski, y que los antiguos aliados de este último, están apoyando ahora a César Acuña. Además, se analizó la coincidencia de encuestas donde Keiko Fujimori lidera la intensión de votos.|12/12/2015|9557.24||580||Carlos Alza Barco|César Acuña Peralta|Neutro|2015-12
Medio Impreso|La Nación|La Nación|Iberico niega alianza|El congresista de APP Luis Iberico, descartó que su jefe del partido Alianza para el Progreso César Acuña sea el candidato presidencial oculto del Gobierno y señaló que ellos van solos y que no se deben mezclar las cosas.|11/12/2015|259.21|49.03|0|2|Luis Carlos Antonio Iberico Nuñez|César Acuña Peralta|Positivo|2015-12
Web|Andina|andina.com.pe|Anel Townsend se incorporó a Alianza por el Progreso|La exministra Anel Townsend se incorporó hoy a la militancia de Alianza para el Progreso (APP) con miras a las elecciones generales del 2016, y expresó su compromiso por trabajar por la descentralización, la educación, la reducción de la pobreza y el respeto por la libertad de expresión.. .En conferencia de prensa, el candidato presidencial, Cesar Acuña Peralta, y el secretario general de APP, Luís Iberico, anunciaron oficialmente la incorporación de Townsend, quien anteriormente había estado relacionada con los partidos Somos Perú y Perú Posible.|07/12/2015|98.6||0||Ana Elena Luisa Cristina Townsend Diez-Canseco|César Acuña Peralta|Positivo|2015-12
Televisión|Canal ATV Plus|Hora Clave|Entrevista a Jorge del Castillo, dirigente del Partido Aprista (ATV+)|Entrevista. Jorge del Castillo, dirigente del Partido Aprista, defendió la alianza entre su partido y el PPC. De otro lado, criticó a César Acuña por la utilización de los recursos de su universidad en su campaña y pidió la pronunciación del JNE. En cuanto a los aportes a la campaña de Keiko Fujimori en las elecciones pasadas, indicó que eso debe ser investigado por el Ministerio Público y no por el Congreso. En otro momento, sostuvo que la sentencia a Facundo Chinguel demuestra que no hubo política a favor de narcotraficantes.|16/12/2015|7560||1512||Jorge Alfonso Alejandro Del Castillo Galvez|César Acuña Peralta|Negativo|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|La gran ausente de CADE - Juan Paredes|Para los organizadores de la Conferencia Anual de Ejecutivos (CADE) siempre ha sido una hazaña sacar a los candidatos presidenciales de su modorra electorera para obligarlos a hacer propuestas de gobierno serias y viables, y que de otro modo no las conoceríamos bien y oportunamente (...) Es cierto que de Alejandro Toledo a Pedro Pablo Kuczynski, pasando por Keiko Fujimori, César Acuña y Alan García, las propuestas, unas más novedosas que otras, unas mejor sustentadas que otras, no podían estar desconectadas de la economía, la seguridad ciudadana, la corrupción, la educación, la inclusión social.|06/12/2015|11381.32|445.12|0|7|Juan Paredes Castro|César Acuña Peralta|Neutro|2015-12
Televisión|RPP|Al Estilo Juliana|Entrevista a Josué Gutiérrez y Jorge del Castillo (RPP TV)|Entrevista. El congresista Josué Gutiérrez justificó la ausencia de un representante del nacionalismo en el pacto ético electoral promovido por el JNE. Indicó que dicho acuerdo debió suscribirse entre los candidatos. En otro momento, defendió los tweets enviados por Nadine Heredia en contra de Keiko Fujimori y demás adversarios políticos. Por su parte, Jorge del Castillo indicó que Gana Perú pudo mandar una carta al JNE pidiendo que se postergue la fecha del pacto ético; sin embargo, no lo hizo. De otro lado, criticó la utilización de los recursos de las universidades para la campaña de César Acuña. “Es inmoral e ilegal, además que viola el pacto ético”, puintualizó. En otro momento, mencionó que en las encuestas puede subir Acuña y dejar en tercer lugar a Pedro Pablo Kuczynski, pero aún es muy prematuro presagiar quien va a ganar las elecciones. .|16/12/2015|9392.5||2125||Jorge Alfonso Alejandro Del Castillo Galvez|César Acuña Peralta|Negativo|2015-12
Televisión|Canal N|La Hora N|Vocero de Alianza Para el Progreso declaró que la UCV retirará paneles publicitarios de Acuña (Canal N)|Comentarios. Un vocero de Alianza Para el Progreso declaró que la Universidad César Vallejo retirará los paneles publicitarios que promueven la candidatura de César Acuña. Aún no se ha especificado si se promoverá la salida del spot televisivo. De otro lado, el conductor Jaime De Althaus se refirió a un artículo redactado por Rodrigo Barrenechea en El Comercio sobre el desempeño de Alianza Para el Progreso en las diversas regiones del país.|23/12/2015|3654||261||Jaime de Althaus|César Acuña Peralta|Neutro|2015-12
Radio|Capital|Noche Abierta|Entrevista a Daniel Urresti, exministro del Interior y militante del nacionalismo (Capital)|En el programa ""Noche Abierta"" se presentó el exministro del Interior y militante del nacionalismo, Daniel Urresti, quien consideró que la CADE Ejecutivos desnudó las debilidades de los candidatos presidenciales Keiko Fujimori, César Acuña, Pedro Pablo Kuczynski, y Alan García. Urresti adelantó que ""ya es un hecho"" que él será el candidato presidencial del Partido Nacionalista para los comicios generales del 2016 y Milton von Hesse será el jefe de su plan de gobierno. Por otro lado, habló sobre su labor al frente del Ministerio del Interior donde recalcó que se compraron 12 mil computadoras y 10 mil impresoras a traves convenido marco del OSCE, lo cual es transparente. Añadió que se contará con la ""base de datos único"" sobre seguridad ciudadana, donde mencionó que el Banco de la Nación cuenta con el data center más modernos de Latinoamérica. Asimismo, se refirió sobre las imputaciones contra Nadine Heredia, la situación de la Policía Nacional, el juicio que afronta por el caso del periodista Hugo Bustíos, la problemática de la minería ilegal y su formalización, la modificación del Sistema de Inversión Pública (SNIP), y la importancia de la reforma en el Ministerio Público y el Poder Judicial. Llamada de los oyentes. .|07/12/2015|9439.36||2752||Daniel Belizario Urresti Elera|César Acuña Peralta|Negativo|2015-12
Web|Exitosa|exitosadiario.pe|Acuña y Urresti jugarían en pared para el nacionalismo - Juan Sheput|(...) A la esposa del presidente Humala desde que se inició este gobierno se le ha señalado como el verdadero poder en la sombra, con influencia real sobre ministros (la “luz verde” confesada por el premier Cateriano es prueba irrefutable) y amplia disposición de recursos públicos. La forma cómo se viene desempeñando atacando a candidatos presidenciales no puede ser vista como que es libre de ejercer su libertad de expresión, pues utiliza plataformas gubernamentales, gozando además de recursos estatales y económicos. La directiva de usar camisa blanca y pantalones blue jeans sigue vigente y se ve en cuanto evento del gobierno hay. Ollanta Humala se pronuncia contra los candidatos y su esposa también. Los organismos electorales deberían pronunciarse sobre el particular, sobre todo cuando el gobierno podría tener por lo menos dos candidatos en la lid electoral: Daniel Urresti y César Acuña, este último asesorado por el gran amigo de la pareja presidencial, el conocido asesor Luis Favre.|09/12/2015|71.5||0||Juan Manuel Sheput Moore|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|""Un candidato debe tener trayectoria intachable ""|Entrevista a Percy Medina A. Hace falta más precisión en la legislación sobre universidades para evitar el uso de las mismas en campañas políticas, afirma Percy Medina. A su vez, exhorta a los candidatos presentes en el CADE a fijar postura sobre ciertos temas. (...) - ¿Cómo se determina cuándo una universidad está apoyando a un candidato? Un elemento que hay que tomar en cuenta es cómo se la usa para hacer propaganda indirecta por determinado candidato. Se puede violar la ley diciendo que no se hace propaganda cuando sí se hace, y violando las leyes, es decir, sin que se declare a la ONPE y sin considerar los montos máximos de donación que establece la ley. (...) ¿Acuña le está sacando la vuelta a la ley? A quien le correspondería hacer esta apreciación es al JNE, pero ahí puede haber un problema que es necesario atender. Y sería bueno que haya un pronunciamiento del JNE acerca de qué es campaña electoral, cuándo empieza y cómo se rinde la información sobre sus gastos etc.|03/12/2015|10384.16|1117.67|0|12|Percy Medina Masías|César Acuña Peralta|Neutro|2015-12
Televisión|Canal N|De 6 a 9|César Acuña pedirá licencia en universidad César Vallejo (Canal N)|El congresista Richard Acuña, hijo del candidato César Acuña, dijo estar afectado por el conflicto entre sus padres luego que su madre denunciara haber sido maltratada por Acuña Peralta. Además, adelantó que el candidato presidencial de Alianza Para el Progreso pedirá licencia para no tener ningún tipo de relación con la Universidad César Vallejo.|01/12/2015|1428||102||Richard Acuña Núñez|César Acuña Peralta|Positivo|2015-12
Televisión|RPP|Central de Informaciones |Partidos firmaron pacto ético electoral (RPPTV)|Partidos firmaron el pacto ético electoral de cara a los próximos comicios generales del 2016 con la presencia de Pedro Pablo Kuczynski y César Acuña. Por otro lado, Francisco Távara, presidente del Jurado Nacional de Elecciones (JNE), negó que exista una especie de compadrazgo entre el y el candidato presidencial César Acuña.|16/12/2015|552.5||125||Francisco Artemio Távara Córdova|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Correo|Correo|José Barba - Excongresista|“(Urresti) Sacristán que vende cera, de dónde pecata mía si no de la sacristía. Gracias a Palacio tenemos otro Acuña.|25/12/2015|210.4|22.75|0|4|José Barba Caballero|César Acuña Peralta|Negativo|2015-12
Televisión|TV Perú|TV Perú Noticias (Noche)|APP revisará aportes sospechosos (Canal 7)|Luis Iberico informó que Alianza para el Progreso, partido de César Acuña, está haciendo una revisión interna para aclarar si hubo algún error o falta grave en los aportes recibidos en el 2014. Además negó que se haya hecho propaganda encubierta en la publicidad de las universidades César Vallejo, Señor de Sipán y Autónoma.|17/12/2015|1205.89||46||Luis Carlos Antonio Iberico Nuñez|César Acuña Peralta|Positivo|2015-12
Web|Gestión|gestion.pe|JNE: Ollanta Humala debe respetar el principio de neutralidad|El presidente del Jurado Nacional de Elecciones (JNE), Francisco Távara, señaló que el presidente Ollanta Humala debe respetar el principio de neutralidad durante la campaña electoral, en referencia a las declaraciones que hizo el jefe de Estado sobre los candidatos presidenciales para las elecciones 2016...Por otro lado, anunció que a la brevedad un Jurado Electoral Especial emitirá un fallo sobre la denuncia contra el partido Alianza para el Progreso (APP), de César Acuña, por el uso de recursos de universidades para sus campañas electorales.|29/12/2015|295.49||0||José Távara|César Acuña Peralta|Neutro|2015-12
Web|La República|larepublica.pe|Huayco en llamas - Aurora Bravo Heredia|Si gana cualquiera de los 5 candidatos presidenciales que encabezan las encuestas –Keiko, PPK, Acuña, Alan o Toledo- será la oficialización de la inviabilidad del país. Entonces se estampará contra la realidad, el simulacro de todas las versiones triunfalistas de CADES, marcas Perú, emprendedurismo, nebraskas, arellanos marketing y misturas; seremos sepultados por el huayco de la mafia y corrupción estructurales que está arrasando todos los poderes del estado. Esa metástasis del cáncer que engendró la dictadura fujimontesinista en simbiosis con las redes del narcotráfico, y que los gobiernos de turno han dejado florecer. Esa metástasis que se expande aceleradamente en las células – ciudadanos, que reproducen la psicopatía del poder en sus formas de vida cotidiana: violencia, delito, abuso, crimen, racismo y resignación.|22/12/2015|1014.43||0||Aurora Maritza Bravo Heredia|César Acuña Peralta|Negativo|2015-12
Web|La República|larepublica.pe|Pasarela empresarial - Mirko Lauer|El evento CADE-candidatos está cargado de aristas simbólicas. No solo son los principales candidatos reunidos con sus mejores argumentos. En cierto modo la cosa se presenta también como el estado actual de la voluntad popular (la intención de voto) presentándose ante los empresarios constituidos en jurado adelantado del 2016.. .Los reunidos en Paracas, empresarios o sus representantes, hacen su propia elección vía una encuesta. Esta es también un mensaje al país, y al gremio entero que no asistió. Esta vez ganó Pedro Pablo Kuczynski, con Keiko Fujimori segunda, y una cierta bajada de dedo a César Acuña. Aquí Alan García recuperó por un momento su tercer lugar.|06/12/2015|1014.43||0||Mirko Lauer|César Acuña Peralta|Neutro|2015-12
Televisión|Capital|Contra Corriente |César Acuña encabeza mitin en SJL por aniversario de APP (Capital TV)|El presidente del Congreso, Luis Iberico, participa en el mitin por el 14 aniversario del partido Alianza Para el Progreso liderado por el candidato presidencial César Acuña. En su discurso, Iberico dijo que los partidos tradicionales le temen a César Acuña. La periodista Mariella Patriau comentó que Acuña está disputando con Pedro Pablo Kuczynski por el segundo lugar en las preferencias electorales. A su turno, el líder de Alianza Para el Progreso dijo tener respaldo de los jóvenes. La periodista Fiorella Vivar comentó que en la jornada han sido importantes las actividades del candidato Alejandro Toledo y la incorporación de Luis Favre a la campaña de César Acuña|08/12/2015|2016||576||Luis Carlos Antonio Iberico Nuñez|César Acuña Peralta|Positivo|2015-12
Televisión|RPP|Ampliación de Noticias - RPP|Realizarán Primer Encuentro Nacional sobre Democracia Digital (RPP TV)|Enlace telefónico. La directora de Democracia y Desarrollo Internacional, Elaine Ford, señaló que su institución está organizando el Primer Encuentro Nacional sobre Democracia Digital el cual convoca a más de 300 personas y está abierto el público en general. Aseveró que el político que no esté conectado en las redes sociales estará en desventaja frente a sus rivales. Indicó también que el candidato César Acuña usa bastante el Twitter en comparación con otros aspirantes a la presidencia. Finalmente, anunció que en el evento estarán representantes del partido de Pedro Pablo Kuczynski, PPC, Perú Posible, Apra, Siempre Unidos y Todos por el Perú. .|10/12/2015|1485.12||336||Elaine Ford|César Acuña Peralta|Neutro|2015-12
Radio|Exitosa|Juan Carlos Tafur en Exitosa|Entrevista al analista político Javier Reátegui (Exitosa)|Entrevista. El analista político Javier Reátegui brindó sus expectativas por las recientes coordinaciones entre el PPC y Apra con miras a las elecciones presidenciales. En ese aspecto, analizó las propuestas de otro contendientes electorales como César Acuña.|14/12/2015|2910.6||1540||Javier Reátegui Rosselló|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Gestión|Gestión|Távara descarta un compadrazgo|El presidente del Jurado Nacional de Elecciones (JNE), Francisco Távara, reconoció ayer que tiene una distinción como Doctor Honoris Causa otorgada por la Universidad César Vallejo. pero afirmó que este hecho es irrelevante para su trabajo. En ese sentido negó que haya compadrazgo con el candidato de APP, César Acuña, y que ""no hay ninguna razón o ningún motivo que pueda limitar mi imparcialidad"".|17/12/2015|587|46.91|0|28|Francisco Artemio Távara Córdova|César Acuña Peralta|Neutro|2015-12
