Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Radio|RPP|La Rotativa del Aire (Tercera Edición)|Periodista Mariella Balbi se refirió sobre temas de coyuntura política (RPP)|La periodista Mariella Balbi comentó que el candidato presidencial Pedro Pablo Kuczynski (PPK) confirmó que el exgobernador regional de Moquegua Martín Vizcarra y la exministra Mercedes Aráoz integrarán la plancha con la que competirá en las elecciones del 2016. Asimismo, indicó que David Salazar irá a la segunda vicepresidencia con Alan García. Finalmente, Balbi se refirió sobre el militante nacionalista Daniel Urresti y el ámbito económico. .|18/12/2015|1738||158||Mariella Balbi|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|La Razón|La Razón|""Villarán busca inmunidad y eso es vergonzoso""|El analista político Juan Sheput calificó como incongruente y vergonzosa la adhesión de la exalcaldesa Susana Villarán a la plancha presidencial del Partido Nacionalista, cuyo candidato oficial es el exministro del Interior, Daniel Urresti.|31/12/2015|626.69|76.87|0|3|Juan Manuel Sheput Moore|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Ojo|Ojo|Susana está dolida por críticas de sus allegados|La decisión de la exalcaldesa de Lima Susana Villarán, de sumarse a la plancha presidencial del Partido Nacionalista que lleva a Daniel Urresti como candidato a la Jefatura del Estado, le generó un cargamontón de sus allegados que ella acepta es doloroso.|24/12/2015|925.56|108.93|0|8|Susana María del Carmen Villarán de la Puente|Daniel Urresti Elera|Positivo|2015-12
Web|La República|larepublica.pe|El error imperdonable - Renato Cisneros|La decisión de Susana Villarán de formar parte de la plancha de un candidato tan cuestionado como Daniel Urresti –al margen de que nos decepcione e indigne a quienes alentamos su postulación a la alcaldía, valoramos su palabra y creímos en su condición de «distinta»– confirma el axioma según el cual el poder, además de obnubilar al más cuerdo, lo embrutece.|24/12/2015|1014.43||215||Renato Cisneros|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Expreso|Expreso|JNE y ONPE deben vigilar fondos|El Jurado Nacional de Elecciones (JNE) y la ONPE tienen la obligación de vigilar que el gobierno nacionalista no utilice los recursos del Estado como el Fondo de Estabilización Fiscal (FEF), ascendente a 4,293 millones de soles, en la campaña de su candidato presidencial Daniel Urresti. (...) Por su parte, Víctor Andrés García Belaunde (AP) añadió que el sistema electoral así como los políticos y medios de comunicación, deben estar vigilantes a fin de que esos fondos no se utilicen a favor del postulante del nacionalismo.|23/12/2015|2099.19|342.13|0|5|Gladys Natalie Condori Jahuira|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Correo|Correo|""Villarán se alió a un procesado por DD.HH""|Margarita Patiño, la viuda del periodista Hugo Bustíos, se siente decepcionada. La razón: ver a la exalcaldesa de Lima Susana Villarán en la plancha presidencial del candidato Daniel Urresti, quien lleva un proceso judicial por ser el presunto autor mediato del asesinato de su esposo. (...) (Susana Villarán) Fue miembro de la Comisión lnteramericana de Derechos Humanos. Es la primera vez en la historia -de la región- que una defensora de los derechos humanos hace alianza con un procesado por lesa humanidad. (...) ¿Y qué opinión le genera que el presidente Humala -y Nadine Heredia- insistieran en Urresti como representante del nacionalismo en las elecciones de 2016? - En términos vulgares, el señor Humala se ha zurrado sobre todos los peruanos que pedimos justicia|23/12/2015|4571.59|478.2|0|6|Margarita Patiño de Bustíos|Daniel Urresti Elera|Negativo|2015-12
Web|Andina|andina.com.pe|Villarán: decidí postular porque no quiero que gane Keiko Fujimori|La flamante candidata a la primera Vicepresidencia por el partido Nacionalista, Susana Villarán, dijo que decidió postular en estas elecciones para contribuir a evitar el triunfo de Keiko Fujimori y el retorno del ""fujimontesinismo"" al poder.|20/12/2015|98.6||0||Susana María del Carmen Villarán de la Puente|Daniel Urresti Elera|Positivo|2015-12
Medio Impreso|Exitosa|Exitosa Diario|El migrante fujimorista- Juan Carlos Tafur|¿Adónde podría ir el voto fujimorista duro resentido con la distancia que se ha empeñado en tomar Keiko Fujimori respecto de su padre y los referentes históricos de su partido? Si la lideresa de Fuerza Popular maneja mal la crisis desatada, podríamos estar ante el nacimiento del gran elector de esta contienda. Tanto PPK, como Acuña y Alan bien podrían asomarse como eventuales beneficiarios. Toledo difícilmente ganará algo, Urresti menos y ni qué decir de la izquierda.|19/12/2015|1854.04|248.4|0|2|Juan Carlos Tafur|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Exitosa|Exitosa Diario|La palabra de Villarán- Juan Carlos Tafur|Lo sucedido con Susana Villarán hay que mirarlo no como el desplome de una presunta reserva moral de nuestra clase política, porque no lo era, si no como el caso, uno más de muchos, donde la inconsecuencia alcanza un nivel de descaro mayúsculo y en esa medida aleccionador. Ir con Daniel Urresti sin importar los graves cuestionamientos que sobre él pesan en materia de derechos humanos, es éticamente grave en quien ha hecho de la bandera de su defensa un motivo de vida, pero además tal inconsecuencia se suma a una lista de reiteradas licencias que Villarán parece tomarse sin empacho en los tiempos recientes.|22/12/2015|1891.42|253.51|0|2|Juan Carlos Tafur|Daniel Urresti Elera|Negativo|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Ex Susana - Ernesto de la Jara|Está claro que en la gran mayoría de las alianzas se ha priorizado los cálculospolíticos por encima de cuestiones de principios. Pero lo hecho por Susana Villarán ha sido lo peor ella ha sido secretaria ejecutiva dela Coordinadora Nacional de Derechos Humanos e integrante de la Comisión Interamericana, además de otros cargos en esa línea. Sin embargo, no tuvo ningún escrúpulo para convertirse en la primera vicepresidenta de Urresti, quien está siendo juzgado por el asesinato del periodista Bustíos, además de haber sido denunciado por violación sexual.(..) El juez ha resuelto bajo una inaguantable presión mediática.|24/12/2015|1697.05|227.87|0|9|Ernesto de la Jara|Daniel Urresti Elera|Negativo|2015-12
Televisión|Canal N|N Portada|Susana Villarán defiende a Daniel Urresti (Canal N)|Entrevista. Juan Sheput, integrante del partido Peruanos por el Kambio, y el analista político Jorge Nieto Montesinos se pronunciaron sobre la incorporación de Susana Villarán a la plancha presidencial de Daniel Urresti. Juan Sheput comentó que esta incorporación tiene lógica ya que hay una conexión con Brasil, ya que la exalcaldesa buscaría llegar al Congreso con el objeto de defenderse del caso Lava Jato. A su vez, Jorge Nieto señaló que Villarán a tomado una decisión que la aleja de sus dos tradiciones más íntimas, con el movimiento de derechos humanos y con el movimiento feminista. Luego, Sheput dijo que los indicios en el caso Bustíos son contundentes, además indicó que el hecho de que Villarán “defienda” a Urresti es una prueba de transfuguismo moral.|21/12/2015|16954||1211||Juan Manuel Sheput Moore|Daniel Urresti Elera|Negativo|2015-12
Medio Impreso|Diario Uno|Diario Uno|Muñecos electorales de fin de año - Carlos Alonso Bedoya|Se va terminando el año con 19 muñecos electorales que aspiran gobernar el Perú y si bien a varios de ellos provocaría quemarlos el 31 en la noche, lo cierto es que a mitad del verano ya serán relevantes solo cinco o seis en términos de representación congresal. Entre los más resaltantes están Acuña, PPK Keiko y Alan García.|24/12/2015|2511.65|263.36|0|8|Carlos Alonso Bedoya|Daniel Urresti Elera|Negativo|2015-12
Medio Impreso|La Karibeña|Karibeña Diario|Villarán: Urresti no es culpable de caso Bustíos|La candidata a primera vicepresidenta del Partido Nacionalista, Susana Villarán, afirmó que Daniel Urresti no es el autor material ni mediato del asesinato del periodista Hugo Bustíos. “He dudado, pero tengo la convicción de que no es autor del crimen que se le imputa”, comentó en RPP Noticias. A las pocas horas, Sharmelí Bustíos Patiño, hija del periodista, indicó que “Villarán no es jueza para dar por inocente a Daniel Urresti”. “Dejemos que el Poder Judicial dé su veredicto, por algo hay un juicio oral en marcha. Por algo hay audiencias y nosotros seguimos el caso”, aseveró.|22/12/2015|571.32|108.88|0|8|Susana María del Carmen Villarán de la Puente|Daniel Urresti Elera|Positivo|2015-12
Web|Expreso|expreso.com.pe|Villarán también postula al Congreso (por el nacionalismo)|Susana Villarán, ex alcaldesa de Lima, anunció que, además de integrar la plancha presidencial del candidato Daniel Urresti para los comicios del 2016, en paralelo postulará al Congreso por el Partido Nacionalista...En entrevista con Canal N, reiteró que tomó la decisión de participar en las elecciones generales del próximo año a fin de evitar que la lideresa de Fuerza Popular, Keiko Fujimori, llegue al poder por los casos de corrupción ocurridos durante el gobierno de su padre, Alberto Fujimori.|21/12/2015|52||0||Susana María del Carmen Villarán de la Puente|Daniel Urresti Elera|Positivo|2015-12
Medio Impreso|Correo|Correo|Neutralidad presidencial - Ivan Slocovich Pardo|Estamos entrando de lleno a la campaña electoral y sería muy positivo para la contienda y la democracia en general que el presidente Ollanta Humala, el hombre que personifica a la nación, actúe con absoluta neutralidad, tal como manda la ley, en lugar de estar saliendo a atacar a los rivales políticos, que dada la complicada situación que afrontaría en el futuro junto con su esposa, no le convendría que gane los comicios que se vienen. Si el presidente Humala no quiere que ganen Keiko Fujimori o Alan García; y tiene preferencias ya sea por Daniel Urresti o César Acuña. es un tema que no debería ventilar en público, pues por más problemas judiciales que tenga encima, es ante todo el presidente del Perú y como tal debería actuar a la altura de su cargo en lugar de actuar de la manera como lo hizo hace unos días en la Escuela Naval, tras la clausura del año académico. Ya hemos tenido al presidente Humala insultando al fiscal que tuvo la osadía de hacer su trabajo e investigar a su esposa por los gastos de la tarjeta de crédito.|15/12/2015|2018|211.45|0|11|Iván Slocovich Pardo|Daniel Urresti Elera|Neutro|2015-12
Web|Correo|diariocorreo.pe|Fuera los terrucos - Iván Slocovich|Si ya tenemos una contienda electoral propia de una novela salida del realismo mágico con Susana Villarán al lado de Daniel Urresti, Anel Townsend cambiándose nuevamente de camiseta y a Gregorio Santos haciendo campaña presidencial desde el patio de Piedras Gordas; cuidado con que en medio de todo esto el Jurado Nacional de Elecciones (JNE) acepte la inscripción de una agrupación de fachada de la banda terrorista Sendero Luminoso.|23/12/2015|702.1||0||Iván Slocovich Pardo|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Expreso|Expreso|Fortalezas y debilidades de los candidatos|La campaña electoral del 2016 ya entro a una etapa de definiciones con la inscripción de las alianzas partidarias. Los líderes políticos y principales candidatos a la presidencia son, sin embargo, el plato fuerte de esta elección, y serán ellos a quienes veremos subir o bajar en los sondeos de opinión, dependiendo de cómo lleguen a manejar sus principales fortalezas y debilidades. Sobre este último punto, conversamos con el analista político Luis Benavente, director de Vox Pópuli, quien hizo una evaluación a los que de momento son los más cercanos a pasar a una segunda vuelta según los sondeos de intención de voto, aunque en el caso del segundo lugar se produce hasta ahora un triple empate técnico. (...) César Acuña. Para un sector puede ser una debilidad su manera de hablar, pero para una gran mayoría de peruanos, por su bajo nivel educativo y poca cultura política, esa no es una debilidad, señala el director de Vox Pópuli. Recordó por ejemplo que quienes hoy ocupan los cargos de presidente de la República y alcalde de Lima no ganaron la elección precisamente por su gran oratoria.|14/12/2015|7531.32|1227.57|0|2|Luis Benavente Gianella|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Correo|Correo|“Para Villarán más pesa odio al fujimorismo”|La polémica decisión de Susana Villarán de sumarse a la plancha presidencial del candidato a la Presidencia por el Partido Nacionalista, Daniel Urresti, motivó más de una crítica por tratarse de una persona procesada por delitos contra los derechos humanos. Kenji Fujimori, hermano de la candidata de Fuerza Popular, respondió ayer a la exalcaldesa de Lima, quien aseguró que retomaba la competencia política para impedir que el fujimorismo llegue al poder. “Para la Sra. Villarán más pesa el odio al fujimorismo que su defensa de género. Se alía a Daniel Urresti ‘para que no gane Keiko’. ¡Qué propositiva!”, escribió en Twitter.|22/12/2015|4050.35|363.91|0|5|Kenji Gerardo Fujimori Higuchi|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|La República|La República|La cápsula de cianuro - Augusto Álvarez Rodrich|Ingeniosas frases para la histeria política peruana. No daré ninguna propuesta porque cualquiera las da. La gente está cansada de propuestas que no se cumplen. Ricardo Belmont. El pasado, pasó. Si yo me quedo detenida en un pasado que no puedo cambiar... Lourdes Flores sobre por qué se alía con Alan García a pesar de haberlo acusado de corrupto. El Perú es más importante que viejas rencillas. Alan García sobre su alianza con Lourdes Flores. Alan García y Lourdes Flores se están jugando un poco su vida política y su experiencia en acercarse a pesar de haber sido antes adversarios. Publicista aprista Hugo Otero. (...) Hablar de miles de narcoindultos es un rumor malévolo. Alan García. Son 5, 003 entre conmutados e indultados. Son miles, pues. Un tercio de los condenados por la justicia. Rosa María Palacios. Al compañero Alan le voy a demostrar que soy digna de mi partido. Pilar López Vargas, madre del detenido Gerald Oropeza.|21/12/2015|1973.53|235.45|0|5|Augusto Álvarez Rodrich|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|La República|La República|Susana Villarán integra la plancha del nacionalismo|""¡Qué miedo les está dando esta plancha!"" Con esta expresión se presentó la ex alcaldesa de Lima Susana Villarán como flamante candidata a la primera vicepresidencia por el Partido Nacionalista Peruano (PNP) para los comicios del 2016. Ella acompañará al candidato Daniel Urresti en esta campaña cuyo objetivo es que el oficialismo pase la valla electoral.(..) Por otro lado, la ex alcaldesa contó que ella dejó su trabajo de lado para ""entrar nuevamente a la arena política de las elecciones"", pues no quiere que ""Keiko y el fujimontesinismo regresen al Perú"".(..) Nadine Hredia no va. La presidenta del Partido Nacionalista, Nadine Heredia, descartó que vaya a postular al Congreso el 2016. Afirma que prefiere dedicarse a fortalecer las bases de su partido.|21/12/2015|2630.25|540.94|0|8|Susana María del Carmen Villarán de la Puente|Daniel Urresti Elera|Positivo|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Mensaje de fin de año de Humala podría ser propaganda|El analista político Luis Benavente opinó que el discurso de fin de año dado por el mandatario Ollanta Humala, en el que resaltó los logros de su gobierno, podría ser considerado como una especie de propaganda a favor del candidato presidencial oficialista, Daniel Urresti. (...) Mientras, Gerardo Távara, presidente de la asociación civil Transparencia, dijo respaldar la exhortación hecha por el presidente del JNE, Francisco Távara, para que Humala y los funcionarios no se inmiscuyan en la carrera presidencial.|31/12/2015|1383.06|185.36|0|4|Luis Benavente Gianella|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Villarán justifica las razones del porqué se fue con Urresti|La ex alcaldesa Susana Villarán hizo oídos sordos a las duras críticas recibidas por haber aceptado ser candidata a la vicepresidencia de la plancha electoral de Daniel Urresti, y usó su cuenta de Facebook para hacer públicas las diferentes razones que la llevaron a asociarse con el Partido Nacionalista Peruano. (...) La educación es algo con lo que todos los candidatos se llenan la boca, elección tras elección, pero que nunca tuvo un impulso tan grande como este gobierno"", manifestó Villarán.|24/12/2015|1084.02|145.94|0|4|Susana María del Carmen Villarán de la Puente|Daniel Urresti Elera|Positivo|2015-12
Televisión|Latina|90 Segundos|Marco Arana critica a candidatos presidenciales (Canal 2)|El candidato a vicepresidente por el Frente Amplio, Marco Arana visitó Chota y lanzó duras criticas contra César Acuña, Keiko Fujimori y Daniel Urresti.|30/12/2015|2837.16||111||Marco Antonio Arana Zegarra|Daniel Urresti Elera|Negativo|2015-12
Medio Impreso|Expreso|Expreso|Izquierda caviar está ""en shock"" por Susana Villarán|""Con todas estas alianzas y vientres de alquiler, uno a veces no sabe qué pensar, pero lo cierto es que a Susana Villarán la hubiera imaginado hasta con Keiko antes que con Urresti. La izquierda caviar está en shock, porque han quedado desenmascarados"", expresó la congresista Lourdes Alcorta. Precisó que los comunistas siempre se caracterizaron por acusar a los militares de asesinatos y corrupción, pero es flagrante que la exalcaldesa de Lima ahora se una a un exgeneral que además ha tenido actitudes groseras contra las mujeres a quienes proclamaba defender.|22/12/2015|2805.06|457.48|0|5|Susana María del Carmen Villarán de la Puente|Daniel Urresti Elera|Positivo|2015-12
Medio Impreso|Expreso|Expreso|Izquierda caviar está ""en shock"" por Susana Villarán|""Con todas estas alianzas y vientres de alquiler, uno a veces no sabe qué pensar, pero lo cierto es que a Susana Villarán la hubiera imaginado hasta con Keiko antes que con Urresti. La izquierda caviar está en shock, porque han quedado desenmascarados"", expresó la congresista Lourdes Alcorta. Precisó que los comunistas siempre se caracterizaron por acusar a los militares de asesinatos y corrupción, pero es flagrante que la exalcaldesa de Lima ahora se una a un exgeneral que además ha tenido actitudes groseras contra las mujeres a quienes proclamaba defender.|22/12/2015|2805.06|457.48|0|5|Kenji Gerardo Fujimori Higuchi|Daniel Urresti Elera|Negativo|2015-12
Web|Perú 21|peru21.pe|Nadine Heredia descartó que vaya a postular al Congreso en elecciones del 2016|La primera dama y presidenta del Partido Nacionalista, Nadine Heredia, descartó este domingo que vaya a postular al Congreso en las próximas elecciones generales del 2016, y anunció que se dedicará a fortalecer las bases del nacionalismo. Esto, luego de que se diera a conocer la plancha presidencial de Daniel Urresti, integrada por Susana Villarán y Maciste Díaz.|20/12/2015|1874.83||0||Nadine Heredia Alarcón|Daniel Urresti Elera|Positivo|2015-12
Medio Impreso|La República|La República|""Hasta ahora a la le creo a Urresti, hasta hoy no hay elemento de prueba""|Entrevista a Susana Villarán. Ex alcaldesa de Lima. Candidata a la vicepresidencia por el Partido Nacionalista Peruano. - Defiende su decisión de acompañar en la plancha presidencial a Daniel Urresti, a pesar de que está procesado por el crimen del periodista Hugo Bustíos. (...) -Urresti dijo que en el futuro tal vez la harán un monumento a Fujimori por las cosas buenas que hizo ¿cree lo mismo? -No estoy de acuerdo. Todos tenemos cosas buenas y malas. Si me preguntas si fue bueno crear la Defensoría del Pueblo en el marco de la Constitución de 1993, digo que si; o el Ministerio de la Mujer en 1996. Hay cosas positivas en un gobierno completamente negativo.|22/12/2015|3891.8|799.66|0|8|Susana María del Carmen Villarán de la Puente|Daniel Urresti Elera|Positivo|2015-12
Web|El Comercio|elcomercio.pe|Villarán y Townsend contra las mujeres - Cecilia Valenzuela|(...) Y cuando todavía resuena en las redacciones de los medios de comunicación la voz de Isabel Rodríguez Chipana, encarando en la sala de audiencias a Urresti como su violador, la decadente ex alcaldesa de Lima declara absolviéndolo, sin que el tribunal que lo juzga haya, todavía, emitido su sentencia; aupada a la agrupación que encabeza la cuestionada Nadine Heredia, Villarán se arroga la condición de juez y asegura que Urresti “no es ni autor material ni mediato del crimen que se le imputa”...La misma comisionada de la CIDH que persiguió, sin piedad, a los militares colombianos acusados por integrantes de las FARC de haberlas ultrajado, se desgañita ahora en el Perú, en defensa de un procesado por la justicia, acusado por la fiscalía y sindicado por varios testigos como partícipe de un asesinato que luego habría intentado tapar con una violación, en un escenario de guerra en donde la voz de los débiles no se oía.|23/12/2015|5994.53||0||Cecilia del Pilar Valenzuela Valencia|Daniel Urresti Elera|Neutro|2015-12
Televisión|RPP|Las 5 de las 7|Entrevista a los congresistas Mauricio Mulder y Juan José Díaz Dios sobre los comentarios de Susana Villarán sobre Daniel Urresti (RPP TV)|Susana Villarán dijo que no es jueza para dar por inocente a Daniel Urresti. Sobre el particular, el congresista Mauricio Mulder indicó que lo que está buscando la exalcaldesa de Lima es ser congresista. A su turno, el legislador Juan José Díaz Dios sostuvo que Keiko Fujimori dijo que el gran error de Alberto Fujimori fue no construir un partido. Luego Mulder señaló que el partido de César Acuña compra a sus jales y comentó que PPK rechazó a Luis Favre porque pedía mucho.|21/12/2015|2015.52||456||Claude Maurice Mulder Bedoya|Daniel Urresti Elera|Neutro|2015-12
Televisión|TV Perú 7.3|Desde la radio |Entrevista al historiador Nelson Manrique (TV Perú 7.3)|Entrevista. El historiador y sociólogo Nelson Manrique realizó un análisis de la historia de las alianzas políticas y consideró que en la actualidad no existen verdaderos partidos políticos. En ese sentido, se refirió a la alianza entre el APRA y el PPC, la denominada “Alianza Popular”; como también a la inclusión de Susana Villarán a la plancha presidencial del candidato Nacionalista, Daniel Urresti. Asimismo, comentó sobre la situación de Perú Posible tras la renuncia de Daniel Mora y Luis Thais; en esa línea, Manrique consideró que se tratan de “clubes electorales” en lugar de partidos propiamente dichos. Por otra parte, opinó sobre las nuevas figuras políticas que pretenden alcanzar el Gobierno.|23/12/2015|0||1736||Nelson Manrique|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|¿Y Hugo Bustíos, Sra. Villarán?|Esta columna iba ayer, pero el caso Buscaglia pudo más. Quería escribir de Susana Villarán, pero el hecho de que, desde las redes, la defensa de una persona y su derecho a vivir con impunidad se convierta en reivindicación racista me pareció alucinante. (...) El NO (de la revocatoria) se deshizo: Lourdes con Alan, Anel con Acuña y Susana con Urresti. Los principios no alcanzaron, la realpolitik pudo más.|22/12/2015|1465.12|171.24|0|16|Luis Davelouis Lengua|Daniel Urresti Elera|Negativo|2015-12
Radio|Exitosa|Rosana Cueva en Exitosa|Entrevista al parlamentario Fredy Otárola (Exitosa)|Entrevista. El parlamentario Fredy Otárola calificó como 'poco afortunado' las recientes declaraciones de Marisol Espinoza ante el diario Perú 21 donde asegura que renunció al partido nacionalista por el tema Agendas. En primer lugar, sostuvo que ella participará en el grupo de César Acuña e hizo hincapié en la teoría de 'marketeo' en la contienda electoral. Asimismo resaltó que Keiko Fujimori es quien inició con los agravios, además criticó a Alan García por el caso Narcoindultos y puntualizó que Daniel Urresti es el único candidato del nacionalismo.|16/12/2015|2766.96||1464||Fredy Rolando Otárola Peñaranda|Daniel Urresti Elera|Positivo|2015-12
Medio Impreso|Expreso|Expreso|Amigos del Vraem|Cuando se le preguntó al congresista Víctor Andrés García Belaunde de dónde cree que el candidato del Partido Nacionalista, Daniel Urresti, solventará su candidatura, contestó que esa es una pregunta que se hace constantemente y añadió: ""Quisiera saberlo, de repente de sus amigos del Vraem"". ¿Qué habrá querido decir?|24/12/2015|135.03|22.78|0|6|Víctor Andrés García Belaúnde|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Villarán cambia de camiseta y se convierte en la vicepresidenta de Urresti|Se acabó el misterio. El ex ministro del interior Daniel Urresti presentó ayer a los integrantes de su plancha presidencial que lo acompañarán en los comicios del 2016: la ex alcaldesa de Lima Susana Villarán (primera vicepresidenta) y el ex gobernador regional de Huancavelica Maciste Dí Abad (segundo vicepresidente).|21/12/2015|3985.95|457.71|0|3|Fernando Tuesta Soldevilla|Daniel Urresti Elera|Neutro|2015-12
Televisión|Canal N|N Directo|Entrevista a la exministra Anel Townsend y al congresista Humberto Lay (Canal N)|Entrevista. La exministra Anel Townsend destacó la alianza entre Alianza Para el Progreso y Unión Regional con miras a las próximas elecciones. Asimismo, aseveró que nunca estuvo inscrita en ningún partido político antes como se señaló. En otro momento, resaltó las propuestas hechas por el candidato presidencial César Acuña y comentó la integración de la exalcaldesa Susana Villarán a la fórmula de Daniel Urresti. Ante los cuestionamientos por el financiamiento de la campaña del ex gobernador regional, Townsend indicó que cuando la ONPE requiera los estados de cuenta de APP, dicha agrupación lo presentará. Tras comentar sobre los motivos que lo impulsaron a formar una alianza con APP, el congresista Humberto Lay se refirió sobre las acusaciones en contra de Acuña Peralta y las renunciar al interior de su agrupación política.|22/12/2015|15386||1099||Ana Elena Luisa Cristina Townsend Diez-Canseco|Daniel Urresti Elera|Neutro|2015-12
Web|Perú 21|peru21.pe|Susana Villarán sobre caso Bustíos: ‘Tengo la convicción de que Daniel Urresti es inocente’|Tras ser presentada como candidata a la primera vicepresidencia del Partido Nacionalista, Susana Villarán admitió que, en algún momento, dudó de la inocencia de Daniel Urresti en el caso Hugo Bustíos, pero que hoy está segura de que es inocente.. La periodista Patricia del Río le recordó a Susana Villarán que, en 2006, fue a la localidad de Madre Mía y apoyó las protestas de testigos que afirmaban que el entonces candidato Ollanta Humala era el ‘Capitán Carlos’, quien había presuntamente cometido abusos a los derechos humanos...“Cuando el fiscal del caso y el juez César San Martín tomaron las decisiones correspondientes en el Ministerio Público y el Poder Judicial de archivar la denuncia, fui donde (Ollanta Humala) y le di la mano”, indicó Susana Villarán.|21/12/2015|1874.83||0||Susana María del Carmen Villarán de la Puente|Daniel Urresti Elera|Positivo|2015-12
Web|Andina|andina.com.pe|Otárola espera que una mujer integre fórmula presidencial nacionalista|El legislador Fredy Otárola consideró necesario que una mujer integre la fórmula presidencial del Partido Nacionalista, con la finalidad de representar a ese sector importante de la población peruana...Otárola indicó que la posibilidad de incorporar a una mujer será definida mañana domingo en la asamblea general nacional extraordinaria del Partido Nacionalista. (...) El parlamentario evitó adelantar nombres de posibles integrantes de la fórmula que encabezaría Daniel Urresti, pero destacó la trayectoria y labor política de militantes como la exjefa de Gabinete, Ana Jara Velásquez, y la expresidenta del Parlamento, Ana María Solórzano.|19/12/2015|98.6||0||Fredy Rolando Otárola Peñaranda|Daniel Urresti Elera|Positivo|2015-12
Medio Impreso|Expreso|Expreso|Politwitters|Urresti quiere una mujer en su plancha: ¿será Isabel Rodriguez, quien lo acusó de violarla para amedrentarla cuando era el capitán Arturo?. Cecilia Valenzuela. Periodista.|15/12/2015|110.48|18.05|0|6|Cecilia del Pilar Valenzuela Valencia|Daniel Urresti Elera|Negativo|2015-12
Radio|Radio Nacional|Nacional en la Noticia|Entrevista al historiador Nelson Manrique (Nacional)|Entrevista. El historiador y sociólogo, Nelson Manrique, realizó un análisis de la historia de las alianzas políticas y consideró que en la actualidad no existen verdaderos partidos políticos, en ese sentido, refirió a la alianza entre el APRA y el PPC, la denominada “Alianza Popular”; como también a la inclusión de Susana Villarán a la plancha presidencial del candidato Nacionalista, Daniel Urresti; asimismo, a la situación de Perú Posible, tras la renuncia de Daniel Mora y Luis Thais; en esa línea, Manrique consideró que se tratan de “clubes electorales” en lugar de partidos propiamente dichos. Por otra parte, opinó sobre las nuevas figuras políticas que pretenden alcanzar el Gobierno.|23/12/2015|1410.86||1331||Nelson Manrique|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|La República|La República|Conmigo esto no sucedía - Augusto Álvarez Rodrich|Lo más coherente en las próximas elecciones es votar en blanco. Padre Gastón Garatea. Que se comprometan con el país, no con su bolsillo. Mons. Luis Bambarén a los candidatos. Tengo la convicción de que Daniel Urresti es inocente. Susana Villarán. Desconcierto y decepción. Lourdes, Anel y Susana diluidas y sometidas al sistema. Los principios no valen votos. Mónica Sánchez. El NO de la revocatoria se deshizo: Lourdes con Alan, Anel con Acuña y Susana con Urresti. Los principios no alcanzaron. Luis Daveloius. Quiero evitar que Keiko sea presidenta. No vamos a permitir que vuelva la corrupción. Susana Villarán. (...) La gente no vota el 24 de diciembre sino el 10 de abril. Alfredo Barnechea sobre las encuestas. Tengo todo el derecho de criticar lo bueno o lo malo que han hecho regímenes anteriores. Ollanta Humala. Hable o calle, Humala no interfiere de ninguna manera. Alan García. Urresti es un insultólogo profesional. Luis Iberico. Las penas estuvieron pensadas para los cholos de las protestas sociales, no para las dignas señoras que humillan a la PNP. Rocío Silva Santisteban. Esto no habría sucedido jamás conmigo. Donald Trump sobre el error en la final de Miss Universo.|28/12/2015|1948.33|232.59|0|5|Susana María del Carmen Villarán de la Puente|Daniel Urresti Elera|Positivo|2015-12
Medio Impreso|La Razón|La Razón|En enero empezará ""una lucha frontal""|Los próximos meses de campaña electoral se caracterizarán por ser una ""lucha frontal"" por conquistar el segundo lugar de las preferencias electorales, en las que el factor Daniel Urresti jugará un rol importante, manifestó el analista político, Luis Benavente. En declaraciones a la Agencia Andina, el analista sostuvo que la diferencia de voto entre Keiko y el resto de sus rivales provocará que estos enfoquen esfuerzos en conquistar una segunda posición y llegar a segunda vuelta. ""Se van a concentrar en una lucha frontal por el segundo lugar porque lo otro (buscar el primer lugar) va a llevar a un desgaste demasiado grande y las posibilidades son mínimas"", precisó. Por tanto, indicó que Pedro Pablo Kuczynski, Alan García, César Acuña y Alejandro Toledo, concentrarán sus estrategias en confrontar con sus oponentes directos para sumar más votos y alcanzar la segunda vuelta.|18/12/2015|1178|200.53|0|4|Luis Benavente Gianella|Daniel Urresti Elera|Neutro|2015-12
